,node_id,community,Betweenness,Out-degree,In-degree,Clustering,Type
23179556,8476337,A,19043387949.580975,22466.0,14.0,4.297406308953555e-05,Other
54451153,5956312,A,13338462064.594074,22450.0,7.0,2.7345964788968795e-05,Other
93997173,1643983,A,29091443910.7625,22397.0,148.0,0.0002861866811171155,Other
1079160267093635072,3870762,E,7157287683.789231,22332.0,39.0,0.00014202603816171116,Other
1088621742921150469,2442493,A,13227605956.45255,22308.0,38.0,1.229432989506353e-05,Other
1126372177794732032,16642,A,27869474994.871437,22238.0,37.0,0.00010630175819470351,Other
1011287468488916993,926349,A,11438672518.520142,22199.0,23.0,8.467064587197034e-05,Other
334069080,5589436,A,10915795470.843512,22191.0,35.0,8.794496334559395e-05,Other
2748491291,15277538,A,18028103887.876026,22168.0,2.0,2.027495116908679e-05,Other
969189170,6713126,A,29029026197.108887,22165.0,7.0,1.0802960321898292e-05,Other
497665754,12489243,A,3665552805.03757,22149.0,4.0,0.0005392647285920387,Other
829393917816688640,5346853,A,32896102243.953968,22133.0,31.0,0.00015184068134850183,Other
974368248098537472,625413,A,101264068035.8634,22102.0,312.0,0.0005927178097694833,Other
978111114591555584,1797096,A,14869123848.828789,22039.0,24.0,4.8363447496834636e-05,Other
322700555,2444266,A,25112008058.86543,21973.0,46.0,3.836071160395551e-05,Other
171496184,653106,A,50782340421.39599,21854.0,150.0,0.00025182834798955666,Other
59750858,245176,A,37851934254.44788,21825.0,101.0,0.0002537773083811746,Other
2256076142,2620924,A,29883571293.345524,21815.0,31.0,6.438509973025226e-05,Other
1046037241896808454,2649255,A,35408564105.92364,21759.0,11.0,9.528234766874228e-06,Other
1170327476116942849,6931146,E,0.0,21684.0,7.0,6.3778764222664424e-06,Other
25584388,14244254,A,12514413017.329159,21660.0,6.0,2.1654928459235214e-05,Other
26158478,15990476,A,0.0,21517.0,3.0,1.9029151325667797e-05,Other
1320327876,9576524,A,0.0,21459.0,0.0,5.0462739269541985e-05,Other
1017561782087503872,1363027,A,20202484129.78201,21408.0,23.0,5.43778273311375e-05,Other
976452364088610816,1245483,A,133641480248.85214,21379.0,679.0,0.0007126901308166373,Other
105893335,3149821,A,11091903979.291172,21329.0,9.0,5.21736361688415e-05,Other
15099054,1294529,A,35346776647.27763,21317.0,249.0,0.0002970618284650927,Other
894690018803019776,5664586,A,0.0,21227.0,2.0,1.0208506291314916e-05,Other
22452361,5261663,A,38144165234.11518,21217.0,7.0,3.4125153805254045e-05,Other
193691282,809366,A,201865955811.91962,21197.0,177.0,7.058786003440267e-05,Other
441796087,19071811,A,0.0,21186.0,0.0,3.1700651682468614e-05,Other
1003148217045876736,345550,A,27959964912.213142,21067.0,67.0,0.00012810660633083074,Other
136917543,3545869,A,5227870850.919574,21057.0,7.0,0.00011354733319355834,Other
815808641391476740,1941586,A,34083094113.407654,21037.0,23.0,3.238244678636906e-05,Other
4793716900,5656158,A,10962907230.244026,21024.0,6.0,2.245210496861732e-05,Other
1112720526718324739,120756,A,15935224717.205519,21019.0,24.0,0.00011649827443078305,Other
25029495,14296059,O,23729627922.84881,20994.0,2.0,7.756510013209013e-05,Other
1634314416,3542283,A,5154718623.405604,20894.0,17.0,9.438307507757731e-05,Other
1169308620129034240,489807,A,54385715427.38501,20849.0,141.0,8.382998115217987e-05,Other
3017291407,2926579,A,17884852717.74192,20779.0,7.0,3.995883807414557e-05,Other
844586888216260608,21772770,A,0.0,20724.0,5.0,9.751843972958879e-06,Other
24928809,2924919,A,4174786979.5945168,20721.0,341.0,0.0005752116762111118,Other
2804479261,2151179,A,33900222877.360706,20704.0,93.0,0.00020941141877906785,Other
1610716724,25590,A,93948076789.2062,20635.0,138.0,0.00029927951159670836,Other
1040361509396905987,2399192,A,14961412898.952158,20621.0,7.0,7.559714027835015e-06,Other
18936284,4525763,A,17689503061.537376,20546.0,45.0,0.00014384498223016264,Other
17302192,7653123,A,30598177802.958935,20538.0,12.0,4.655966343112792e-05,Other
327545905,759788,A,41270515522.16072,20513.0,175.0,0.000573757735160565,Other
707405579413655552,12800654,A,24421512789.49972,20491.0,14.0,8.329710695002771e-06,Other
937416818955898885,17525381,A,20005733851.29186,20484.0,6.0,4.381428974423217e-05,Other
68676047,5269855,A,10660639518.78166,20483.0,6.0,4.645949928134711e-05,Other
2382575490,1771883,A,29168623746.810905,20434.0,19.0,3.6492341687448594e-05,Other
943282171988627456,1719278,A,22204387995.072178,20423.0,87.0,0.00010823423115329993,Other
279649193,1652549,A,32109918524.94572,20412.0,41.0,0.00010739015582796895,Other
2405640916,437815,A,49192118121.5671,20400.0,169.0,0.0005024882290192133,Other
15599302,1612517,E,16700165730.317772,20355.0,13.0,5.8548253196821917e-05,Other
150545002,11025100,E,4664929254.7898855,20343.0,10.0,0.000303039196827497,Other
120838314,4643913,A,18041605439.29067,20343.0,53.0,0.00018477976095533885,Other
513017191,12340606,E,24686624755.662186,20324.0,6.0,3.477138633973705e-05,Other
1143043836165459968,6061065,A,6026388028.777582,20263.0,5.0,0.00012259291092968046,Other
1000654784167317505,117595,A,0.0,20189.0,1.0,7.001410400152022e-05,Other
492566290,15772371,A,17479375243.771324,20137.0,4.0,7.868111887124552e-06,Other
47234875,477180,A,11092865701.288744,20136.0,19.0,8.816488762453704e-05,Other
500704345,19730487,E,0.0,20116.0,0.0,4.530544682923139e-05,Other
631471533,10144934,A,3945092198.731811,20052.0,4.0,4.330367344992256e-05,Other
718663934,10249251,A,14352168355.747765,20019.0,10.0,1.3982516401316957e-05,Other
2263438704,4019603,A,19669225647.705265,19967.0,15.0,3.910311192116574e-05,Other
1028370583,1956890,A,43319487560.75334,19929.0,14.0,0.00014213241325241005,Other
890583529838399488,396814,A,11389660924.857157,19863.0,12.0,0.00012807545530558169,Other
18927441,13286318,A,0.0,19863.0,0.0,1.4638222396862066e-05,Other
768062623623614464,4447338,A,20732118958.37091,19859.0,25.0,3.521556877510707e-05,Other
957762654851940352,6816811,A,14191437239.803268,19852.0,28.0,0.0001007556598307311,Other
1066577732488884224,3407752,A,4613931296.505746,19828.0,5.0,0.00010277178588696475,Other
2751202705,16274627,A,15180670705.157452,19754.0,1.0,4.267604445492596e-06,Other
4832275484,582975,A,10721600482.759787,19711.0,41.0,0.00016612518579274012,Other
471221893,528832,A,33381644636.531734,19635.0,126.0,0.0005837000413034247,Other
2434538047,2213708,A,5918311096.947323,19526.0,6.0,8.123143850842724e-05,Other
942217876273897478,11267002,E,5164330332.361535,19502.0,1.0,0.00015181613551203154,Other
570734707,407609,A,22719147153.60989,19501.0,56.0,0.00010595504359637355,Other
27404490,16308806,A,0.0,19454.0,0.0,0.0010233737750427693,Other
219141142,7213631,A,12136112986.868603,19447.0,108.0,0.00038807425231329875,Other
634511413,366290,A,23911098554.78469,19437.0,142.0,0.000521386990545558,Other
186347409,4925893,E,11102082934.28098,19418.0,19.0,0.0002324096803646465,Other
1121027320234401793,424545,A,21883289752.973595,19391.0,9.0,3.7945957133681614e-05,Other
22775900,1171647,A,24482048101.929512,19357.0,218.0,0.0002809479379894855,Other
3583246872,1572897,E,45687297998.223694,19342.0,57.0,0.00018790546365436283,Other
1232473344026517504,8553399,A,4394725869.775005,19267.0,1.0,5.648369156038456e-05,Other
837301746280062977,1113411,A,72610276609.29704,19219.0,84.0,0.00032783785851342277,Other
14629315,10741892,A,0.0,19204.0,0.0,2.4779711915537742e-05,Other
1214416151343751168,8117031,A,0.0,19156.0,0.0,2.8197179000410006e-06,Other
758063529975017472,4447336,A,38163165214.917595,19156.0,57.0,0.00012237844638901494,Other
350067945,1712725,E,18230050876.537525,19104.0,135.0,0.0003505627870135182,Other
1241464165602115584,4880601,A,33132390028.506783,19043.0,17.0,4.0378145946163206e-06,Other
40660323,5718354,A,26317581348.957623,19019.0,65.0,0.00019548555616186406,Other
21094888,3357086,A,8473052894.690056,19013.0,392.0,0.0003439544977565402,Other
65544386,1995600,A,22879084307.718227,19004.0,33.0,3.9735936379278306e-05,Other
890124842778976256,4768247,A,6448563545.962101,18997.0,38.0,0.00020138328214047675,Other
1179188255759187970,3267820,A,20012618363.540894,18994.0,7.0,9.808565282171858e-06,Other
139266356,929607,A,27644243448.586567,18981.0,36.0,0.00011321366435182576,Other
1174900682521866241,2040881,A,11583908759.82814,18979.0,37.0,0.00020179640761710353,Other
323356934,5381135,A,29091983656.72005,18965.0,22.0,2.4781154656819756e-05,Other
994547493630291968,432551,A,15915977683.222326,18911.0,47.0,0.00018695496331888476,Other
433439383,15530471,A,2645916625.6664653,18842.0,2.0,0.0001532522227072844,Other
121546530,7172194,A,8688326731.905798,18828.0,5.0,9.892392570759607e-05,Other
168683422,12351378,E,0.0,18802.0,0.0,5.279604403779096e-05,Other
25454311,4887889,A,18327839239.974754,18774.0,39.0,7.705085395237892e-05,Other
9648652,3625608,A,3990064093.9185905,18769.0,163.0,0.0003256200331401696,Other
16789745,8757035,A,14440487919.622639,18715.0,7.0,1.360664863219493e-05,Other
213169226,188136,A,22460503439.535862,18671.0,74.0,0.00030873653935457825,Other
521846167,9852298,A,7255273358.227253,18655.0,3.0,2.0695663836911813e-05,Other
1935780326,13495096,A,10077904079.786867,18617.0,4.0,8.996760820075511e-06,Other
870091861091856387,191510,A,42391175019.264984,18583.0,232.0,0.0005853215414974407,Other
1218679919913373697,4478117,A,12752402874.474264,18583.0,74.0,0.0004853395649104025,Other
1072839794999349255,741056,A,31372701283.043594,18546.0,62.0,3.10816489267401e-05,Other
3003672164,1962832,A,26736192211.30222,18544.0,94.0,0.0005922777229099912,Other
441994716,10239370,A,15109308363.437654,18476.0,16.0,3.067636956508081e-05,Other
28871606,10893808,A,12303346970.618933,18438.0,19.0,3.784512630410002e-05,Other
383442235,1803552,A,13633617477.848679,18432.0,16.0,1.3448232293339274e-05,Other
291163591,108351,A,40377001671.13639,18379.0,101.0,0.00033178992963977014,Other
1681067162,12312588,A,0.0,18372.0,0.0,3.960832408538978e-06,Other
16421419,10447181,A,13408507734.183132,18313.0,9.0,2.2983754757689866e-05,Other
710243147930927104,2047677,A,25076423214.298252,18220.0,13.0,3.711382983265656e-05,Other
2234955923,763115,A,16435366734.04751,18200.0,23.0,3.349430587459331e-05,Other
957996862509690882,22603334,N,0.0,18176.0,1.0,0.00015147931920865966,Other
261769309,2943890,A,26734976271.93703,18108.0,42.0,0.00027050315407469306,Other
600761728,1292594,A,34510287889.88433,18108.0,54.0,5.3976091160171174e-05,Other
1921421754,254777,A,27520952230.251045,18102.0,80.0,3.29328695441565e-05,Other
3493736960,5498685,A,8621934939.28933,18100.0,23.0,0.0002455792015052411,Other
808524596181921793,4777281,A,12452287073.371485,18033.0,45.0,0.0001987211114246316,Other
348174495,5886042,A,36526160607.567444,18030.0,127.0,0.0001487861708426702,Other
865451479619915776,12944988,A,5426734764.995335,18017.0,1.0,4.557073638070853e-05,Other
874265612393922561,11563596,E,10137348665.089315,17971.0,3.0,7.13058710138448e-05,Other
20715511,6108129,A,11092643889.301474,17959.0,24.0,6.033974728073486e-05,Other
630516674,7531224,A,6255070273.628215,17908.0,18.0,7.764390863269548e-05,Other
946551,3759821,A,20660291215.96223,17782.0,93.0,0.00011854584240971445,Other
64627794,2768437,A,14104128422.189653,17781.0,33.0,0.00019217246014341526,Other
917440252284940289,514318,A,20981203868.57808,17777.0,31.0,0.0001369030243890834,Other
965406583911014403,259364,A,42653556418.20759,17773.0,121.0,2.775214502131762e-05,Other
95485773,15025476,A,15502310953.117485,17747.0,5.0,2.3852447851237525e-05,Other
118552439,3336423,E,21317367897.96927,17715.0,25.0,0.0004243074475877501,Other
72888855,20798575,E,0.0,17699.0,0.0,0.00019063952300455748,Other
26654781,9963290,A,6321639581.4379835,17684.0,6.0,6.129504425566211e-05,Other
342347053,9256917,A,13377882800.419746,17677.0,29.0,3.766689560876876e-05,Other
116873628,5742094,A,6421629847.936486,17673.0,3.0,3.8025734627449336e-05,Other
1071312445,3603445,A,20303010233.212635,17649.0,8.0,1.4423472616835039e-05,Other
618355541,3743204,A,17046525066.330683,17639.0,30.0,0.00044152759910624204,Other
260782358,6802553,A,9626400490.779194,17636.0,1.0,1.728835560877721e-05,Other
1055087530830372865,2990474,A,34436092567.92396,17526.0,60.0,0.00010519297346557871,Other
3315307587,713746,A,16834441701.924059,17503.0,13.0,2.1720491143353786e-05,Other
2209321116,592682,A,12007720207.3435,17403.0,12.0,1.7957494518115253e-05,Other
3186865468,934556,A,107400478005.65552,17329.0,172.0,0.0007236797920171745,Other
3259657262,17721868,A,0.0,17281.0,0.0,2.58198959435344e-05,Other
90472293,6753683,A,11412432569.32785,17150.0,13.0,3.617196432263221e-05,Other
2787455484,13042144,E,6271687603.893447,17100.0,3.0,0.0001158031220594311,Other
4743280993,389342,E,27705894400.575363,17089.0,75.0,0.00016541661043952935,Other
14505531,1567867,A,12461281423.455912,17010.0,102.0,0.00026942320405719646,Other
176701838,124791,E,14191761946.094547,16989.0,7.0,6.131267194888875e-05,Other
2959864913,16978650,A,14600137579.706139,16975.0,1.0,5.630658855542691e-06,Other
920494614766858241,8731901,A,6629353605.0053835,16960.0,1.0,5.2554203060626885e-05,Other
760603983635288065,10966126,A,2541636300.1975465,16953.0,3.0,5.8513095548312826e-05,Other
955973821,1017821,A,26245717826.07175,16925.0,60.0,8.733112258283027e-05,Other
77596200,21090161,A,33005252878.254543,16901.0,1.0,1.8506725524053777e-05,Other
765025271200223232,3173357,A,5574241722.705576,16811.0,2.0,4.6636446905083577e-05,Other
272985460,11776529,A,15916634603.921782,16807.0,2.0,1.3938497422765556e-05,Other
3800306965,18521282,A,14039071953.388205,16785.0,2.0,1.0073953975997463e-05,Other
211523586,1327299,A,24833750392.77239,16717.0,50.0,0.0004942505210479573,Other
231502808,14838175,A,7460096007.394412,16662.0,1.0,9.868836316994692e-06,Other
600344481,3559514,A,12254682218.261738,16645.0,9.0,1.5762564558432673e-05,Other
28154827,16557916,A,0.0,16593.0,0.0,9.09557519170597e-06,Other
1062714519552778241,1655903,A,11891980265.829908,16580.0,1.0,9.9711924647026e-06,Other
2667913824,7553759,A,18031774210.820675,16577.0,9.0,3.1761639092356553e-05,Other
776886111310348288,3180643,A,15400383362.410507,16550.0,7.0,2.305376737188901e-05,Other
15791186,1218134,A,3410142736.6718473,16546.0,293.0,0.0004325912967585417,Other
5695632,1517351,E,17881243090.24124,16545.0,29.0,0.0001405853411303153,Other
3036660072,17194024,A,0.0,16536.0,0.0,2.5685849325958734e-05,Other
62936742,15529172,A,11928561998.206049,16532.0,9.0,0.0002785273286990403,Other
413810427,18864777,A,0.0,16478.0,0.0,0.0001196315569517451,Other
84279963,21756753,A,0.0,16461.0,0.0,1.6283788775046228e-05,Other
739493999027703809,18731624,A,3080443266.1265845,16367.0,3.0,0.00022210242732965426,Other
87179749,11599555,E,6477691836.9628315,16352.0,7.0,0.00010792460673912637,Other
21447363,14122188,A,0.0,16349.0,0.0,3.702226582232506e-05,Other
453745372,1449393,A,20308177272.190926,16280.0,21.0,2.5368667313458433e-05,Other
1071650797115461632,3080398,A,2875011174.3022676,16268.0,10.0,0.00010912338958723142,Other
96125923,1433510,A,25741795229.545498,16237.0,49.0,0.00011022733617385091,Other
1134487806359719938,5799502,E,8381512955.553062,16198.0,2.0,4.888955927802214e-05,Other
17519978,1950997,A,26980229805.254673,16147.0,114.0,0.0001770515551243269,Other
113731464,1232610,A,40220677048.02195,16139.0,117.0,0.0001570853692166267,Other
312268825,384556,A,31795032150.11827,16132.0,84.0,0.00036897237526904725,Other
768262769053491200,8772668,A,7542976073.6935425,16107.0,2.0,2.987294596093687e-06,Other
1152997126693167104,6298099,O,2395936143.0938272,16098.0,6.0,0.00032679858964486906,Other
1077865388799655936,3837733,A,12137576914.187832,15980.0,3.0,2.4854205637178306e-05,Other
1004966916,518220,E,0.0,15967.0,0.0,5.516494459159788e-06,Other
3662792594,4200871,E,4697171258.684933,15950.0,7.0,0.00035748493251771835,Other
1001323454208000000,171084,A,5295362926.914432,15922.0,1.0,5.6166290557468396e-05,Other
23185323,610528,A,11497760232.109476,15910.0,43.0,0.00014681402254645344,Other
617626624,7059587,A,8524275193.635007,15891.0,22.0,7.462400005263297e-05,Other
16425419,12031548,A,5414767439.5849,15885.0,12.0,0.00010460326757712696,Other
197661710,12903158,A,5014235503.829319,15835.0,6.0,4.662663708375064e-05,Other
2764558636,16381856,A,13739130728.246408,15822.0,1.0,3.6052123632756185e-06,Other
930226082086666240,603001,A,16108453248.075115,15761.0,41.0,3.539290725956923e-05,Other
389248356,12976565,A,22940339120.30767,15744.0,7.0,3.906253067572438e-05,Other
928975937273847809,70638,A,95178147714.02753,15742.0,914.0,0.000863221738727932,Other
1171782190549458950,1161702,A,23768848781.813675,15739.0,23.0,4.945144459453835e-05,Other
832266468494569472,21678115,A,0.0,15737.0,0.0,0.000132229702285307,Other
2596585850,2943755,A,12255995838.41019,15692.0,8.0,3.501129169027273e-05,Other
281772184,945195,A,30828076839.516384,15675.0,124.0,1.3893473970875837e-05,Other
292109098,2376090,A,19041918559.743256,15665.0,118.0,0.00030329286814593685,Other
181903658,6227045,A,908367439.9950423,15653.0,16.0,0.001587573643204269,Other
920446272846180352,1115163,A,10803225391.65121,15631.0,2.0,4.4014338620062e-05,Other
486191342,115155,E,42982133827.13351,15630.0,828.0,0.0011124929911605094,Other
1526326693,5506752,A,9071539628.239672,15626.0,26.0,0.00031231835445103977,Other
1634940590,4859388,A,17269876249.653053,15606.0,6.0,5.8446442211828315e-05,Other
2277132050,4876732,A,6180376558.553842,15563.0,6.0,1.727621421980158e-05,Other
554510636,20036476,E,0.0,15551.0,0.0,8.819460716337455e-05,Other
62208940,9404559,A,5790508257.247881,15550.0,26.0,8.859066948348699e-05,Other
1057526132059357184,3090776,E,0.0,15525.0,0.0,1.884420325679218e-05,Other
21435474,1562321,A,17096481231.320162,15509.0,118.0,0.0004178348441283503,Other
1072342922425712641,3650665,A,5607318532.822402,15482.0,6.0,2.507119350109217e-05,Other
18718653,5369651,A,5615738015.459392,15473.0,45.0,0.0008175018360010243,Other
881728515351003136,1423032,A,21956019510.645878,15473.0,537.0,0.0015166618298360945,Other
1202410981432782849,283949,A,22122236627.732903,15463.0,106.0,0.00032280585823588927,Other
56254987,20092893,E,0.0,15462.0,0.0,0.0003910441148892221,Other
95023423,22491204,A,0.0,15437.0,4.0,8.110444559689718e-06,Other
67075959,12533729,A,12347297111.482243,15412.0,2.0,2.4346245424766773e-05,Other
1279664389,2363572,A,8685700354.258411,15372.0,12.0,7.955151278116486e-05,Other
1156556214576275456,5321930,A,10084008574.381575,15326.0,12.0,0.00010463072006740863,Other
825104264980811776,5139662,A,14234670312.291681,15270.0,3.0,5.9405660446035554e-06,Other
4326959834,2741494,A,12531301052.547243,15244.0,52.0,7.595753680559216e-05,Other
22772805,10821111,A,4904278033.874395,15232.0,13.0,2.8293125844438916e-05,Other
1005508548208611328,574433,A,6612505342.905446,15204.0,1.0,1.0951076556932125e-05,Other
3048484490,2711511,A,9096167987.03793,15187.0,9.0,6.476902371034272e-05,Other
222543259,12073363,A,4220701678.528309,15174.0,1.0,0.00012556168537998554,Other
273968409,871832,A,26583759505.518066,15158.0,108.0,0.00017590866397559267,Other
14192680,2157166,A,7599872589.406638,15136.0,379.0,0.0006676694665284004,Other
74466455,11032440,O,22730208628.313873,15122.0,5.0,4.099511331359367e-06,Other
231895005,9511382,A,16370958246.62288,15095.0,9.0,7.303007316124752e-05,Other
490044008,5650981,A,6197756241.871034,15093.0,24.0,0.000498986062078408,Other
947093575,22470846,A,0.0,15089.0,1.0,3.1420448507099635e-06,Other
1029964038472654848,1879375,A,19302232398.721413,15081.0,26.0,8.47022412737317e-05,Other
929274077323259905,12152516,E,5068724523.846126,15050.0,2.0,0.00024124968245027367,Other
21196360,279365,A,101826831584.16257,15037.0,1076.0,0.0010581956828702654,Other
